,question,answer
226,麻しん の 定期 接種 について 教え て ください 。,麻しん は 、 麻しん ウイルス の 空気 感染 ・ [UNK] 感染 ・ 接触 感染 によって 感染 し 、 その 感染 力 は 非常 に 強い と いわ れ て い ます 。 感染 する と 約 10 日 後 に 発熱 や [UNK] 、 鼻水 といった 風邪 の よう な 症状 が 現れ ます 。 2 ~ 3 日 熱 が 続い た 後 、 39 度 以上 の 高熱 と 赤い 発疹 が 出現 し ます 。 発熱 、 発疹 等 の 症状 から 「 麻しん 」 が 疑わ れる 場合 は 、 事前 に 必ず 医療 機関 に 「 麻しん かも しれ ない 」 旨 を 連絡 の 上 、 マスク を 着用 し 、 速やか に 受診 し て ください 。
227,麻しん の 手続き について 教え て ください 。,麻しん は 、 麻しん ウイルス の 空気 感染 ・ [UNK] 感染 ・ 接触 感染 によって 感染 し 、 その 感染 力 は 非常 に 強い と いわ れ て い ます 。 感染 する と 約 10 日 後 に 発熱 や [UNK] 、 鼻水 といった 風邪 の よう な 症状 が 現れ ます 。 2 ~ 3 日 熱 が 続い た 後 、 39 度 以上 の 高熱 と 赤い 発疹 が 出現 し ます 。 発熱 、 発疹 等 の 症状 から 「 麻しん 」 が 疑わ れる 場合 は 、 事前 に 必ず 医療 機関 に 「 麻しん かも しれ ない 」 旨 を 連絡 の 上 、 マスク を 着用 し 、 速やか に 受診 し て ください 。
228,麻しん の 空気 について 教え て ください 。,しん ウイルス の 空気 感染 ・ [UNK] 感染 ・ 接触 感染 によって 感染 し 、 その 感染 力 は 非常 に 強い と いわ れ て い ます 。 感染 する と 約 10 日 後 に 発熱 や [UNK] 、 鼻水 といった 風邪 の よう な 症状 が 現れ ます 。 2 ~ 3 日 熱 が 続い た 後 、 39 度 以上 の 高熱 と 赤い 発疹 が 出現 し ます 。 発熱 、 発疹 等 の 症状 から 「 麻しん 」 が 疑わ れる 場合 は 、 事前 に 必ず 医療 機関 に 「 麻しん かも しれ ない 」 旨 を 連絡 の 上 、 マスク を 着用 し 、 速やか に 受診 し て ください 。 市 で は 、 麻しん 風しん ( MR ) 定期 接種 の 対象 者 に 接種 票 を 郵送 し 、 接種 を 勧奨 し て い ます 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
229,麻しん の 定期 接種 について 教え て ください 。,市 で は 、 麻しん 風しん ( MR ) 定期 接種 の 対象 者 に 接種 票 を 郵送 し 、 接種 を 勧奨 し て い ます 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
230,麻しん の 定期 接種 について 教え て ください 。,市 で は 、 麻しん 風しん ( MR ) 定期 接種 の 対象 者 に 接種 票 を 郵送 し 、 接種 を 勧奨 し て い ます 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
231,( 育児 支援 ヘルパー 派遣 等 ) について 教え て ください 。,( 育児 支援 ヘルパー 派遣 事業 等 を 行っ て いる 場合 は 記載 し て ください 。 ) 例 「 育児 支援 ヘルパー 派遣 事業 「 にっこり お母さん 」 について は こちら を ご覧 ください 。 ( 自治体 HP 内 関連 ページ の URL )」
232,( 育児 支援 ヘルパー 派遣 等 ) について 教え て ください 。,( 育児 支援 ヘルパー 派遣 事業 等 を 行っ て いる 場合 は 記載 し て ください 。 ) 例 「 育児 支援 ヘルパー 派遣 事業 「 にっこり お母さん 」 について は こちら を ご覧 ください 。 ( 自治体 HP 内 関連 ページ の URL )」
233,( 育児 支援 ヘルパー 派遣 等 ) について 教え て ください 。,( 育児 支援 ヘルパー 派遣 事業 等 を 行っ て いる 場合 は 記載 し て ください 。 ) 例 「 育児 支援 ヘルパー 派遣 事業 「 にっこり お母さん 」 について は こちら を ご覧 ください 。 ( 自治体 HP 内 関連 ページ の URL )」
234,○ ○ 市 の 人口 について 教え て ください 。,○ ○ 市 の 人口 は ○ 年 ○ 月 ○ 日 現在 で 、 ○ ○ ○ 人 ( 男性 ○ ○ ○ 人 、 女性 ○ ○ ○ 人 ) です 。
235,○ ○ 市 の 人口 について 教え て ください 。,○ ○ 市 の 人口 は ○ 年 ○ 月 ○ 日 現在 で 、 ○ ○ ○ 人 ( 男性 ○ ○ ○ 人 、 女性 ○ ○ ○ 人 ) です 。
236,○ ○ 市 の 人口 について 教え て ください 。,○ ○ 市 の 人口 は ○ 年 ○ 月 ○ 日 現在 で 、 ○ ○ ○ 人 ( 男性 ○ ○ ○ 人 、 女性 ○ ○ ○ 人 ) です 。
237,○ ○ 市 の 救急 病院 ( 休日 診療 ・ 夜間 診療 等 ) について 教え て ください 。,○ ○ 市 の 休日 夜間 ・ 救急 診療 機関 について は こちら を ご覧 ください 。 ( 自治体 HP 内 関連 ページ の URL ) ( 電話 等 による 休日 診療 医療 機関 の 紹介 や 簡易 医療 相談 を 行っ て いる 場合 ) また 、 電話 により 休日 診療 医療 機関 の 紹介 と 簡易 な 医療 相談 に 応じ て い ます 。 [UNK] お 問い合わせ ( 電話 等 による 相談 窓口 の 名称 ) ( 電話 番号 )/( 受付 時間 )
238,○ ○ 市 の 救急 病院 ( 休日 診療 ・ 夜間 診療 等 ) について 教え て ください 。,○ ○ 市 の 休日 夜間 ・ 救急 診療 機関 について は こちら を ご覧 ください 。 ( 自治体 HP 内 関連 ページ の URL ) ( 電話 等 による 休日 診療 医療 機関 の 紹介 や 簡易 医療 相談 を 行っ て いる 場合 ) また 、 電話 により 休日 診療 医療 機関 の 紹介 と 簡易 な 医療 相談 に 応じ て い ます 。 [UNK] お 問い合わせ ( 電話 等 による 相談 窓口 の 名称 ) ( 電話 番号 )/( 受付 時間 )
239,○ ○ 市 の 救急 病院 ( 休日 診療 ・ 夜間 診療 等 ) について 教え て ください 。,○ ○ 市 の 休日 夜間 ・ 救急 診療 機関 について は こちら を ご覧 ください 。 ( 自治体 HP 内 関連 ページ の URL ) ( 電話 等 による 休日 診療 医療 機関 の 紹介 や 簡易 医療 相談 を 行っ て いる 場合 ) また 、 電話 により 休日 診療 医療 機関 の 紹介 と 簡易 な 医療 相談 に 応じ て い ます 。 [UNK] お 問い合わせ ( 電話 等 による 相談 窓口 の 名称 ) ( 電話 番号 )/( 受付 時間 )
240,確定 申告 書 の 作成 会場 について 教え て ください 。,確定 申告 について は こちら を ご覧 ください 。 ( 自治体 HP 内 関連 ページ の URL )
241,確定 申告 書 の 作成 会場 について 教え て ください 。,確定 申告 について は こちら を ご覧 ください 。 ( 自治体 HP 内 関連 ページ の URL )
242,確定 申告 書 の 作成 会場 について 教え て ください 。,確定 申告 について は こちら を ご覧 ください 。 ( 自治体 HP 内 関連 ページ の URL )
243,土日 で も 住民 票 は 取れ ます か ?,土曜日 の 住民 票 の 写し の 請求 ・ 受取 は 、 ( 請求 ・ 受け取り が 可能 な 場所 ) で 可能 (○ 時 ~○ 時 ) です 。 [UNK] 住民 票 の 写し など の 請求 ( 自治体 HP 内 関連 ページ の URL ) また 、 マイナンバーカード を 作成 する と コンビニエンスストア の 店舗 内 の 多 機能 端末 機 ( マルチ コピー 機 ) を 利用 し て 、 全国 どこ でも ○ ○ 市 の 住民 票 の 写し の 交付 を 受ける こと が でき ます 。 [UNK] コンビニエンスストア 証明 書 自動 交付 サービス ( 自治体 HP 内 関連 ページ の URL ) ( 電話 による 証明 書
244,住民 票 の 受け取り の 予約 は でき ます か ?,( 電話 による 証明 書 予約 サービス が ある 場合 ) 本人 請求 の 住民 票 の 写し について は 、 窓口 が 開い て いる 時間 に 来所 でき ない 人 も 、 電話 で の 申込 で 休日 や 平日 の 時間 外 に 受け取る こと が でき ます 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
245,住民 票 の 受け取り の 予約 は でき ます か ?,住民 票 の 写し の 請求 など を 本人 の 代理人 が 行う 場合 は 、 代理人 の 本人 確認 書類 や 委任 状 等 が 必要 に なり ます 。 [UNK] 必要 な 書類 等 、 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
246,土日 で も 住民 票 は 取れ ます か ?,土曜日 の 住民 票 の 写し の 請求 ・ 受取 は 、 ( 請求 ・ 受け取り が 可能 な 場所 ) で 可能 (○ 時 ~○ 時 ) です 。 [UNK] 住民 票 の 写し など の 請求 ( 自治体 HP 内 関連 ページ の URL ) また 、 マイナンバーカード を 作成 する と コンビニエンスストア の 店舗 内 の 多 機能 端末 機 ( マルチ コピー 機 ) を 利用 し て 、 全国 どこ でも ○ ○ 市 の 住民 票 の 写し の 交付 を 受ける こと が でき ます 。 [UNK] コンビニエンスストア 証明 書 自動 交付 サービス ( 自治体 HP 内 関連 ページ の URL ) ( 電話 による 証明 書 予約 サービス が ある 場合 ) 本人 請求 の 場合 は 、 電話 で の 事前 申込 により 、 休日 や 平日 の 時間 外 で も 受け取る こと が 可能 です 。 申込 先 や 受取 場所 について は 以下 を ご覧 ください 。 [UNK] 電話 予約 による 住民 票 の 写し の 交付 ( 自治体 HP 内 関連 ページ の URL )
247,土日 で も 住民 票 は 取れ ます か ?,土曜日 の 住民 票 の 写し の 請求 ・ 受取 は 、 ( 請求 ・ 受け取り が 可能 な 場所 ) で 可能 (○ 時 ~○ 時 ) です 。 [UNK] 住民 票 の 写し など の 請求 ( 自治体 HP 内 関連 ページ の URL ) また 、 マイナンバーカード を 作成 する と コンビニエンスストア の 店舗 内 の 多 機能 端末 機 ( マルチ コピー 機 ) を 利用 し て 、 全国 どこ でも ○ ○ 市 の 住民 票 の 写し の 交付 を 受ける こと が でき ます 。 [UNK] コンビニエンスストア 証明 書 自動 交付 サービス ( 自治体 HP 内 関連 ページ の URL ) ( 電話 による 証明 書 予約 サービス が ある 場合 ) 本人 請求 の 場合 は 、 電話 で の 事前 申込 により 、 休日 や 平日 の 時間 外 で も 受け取る こと が 可能 です 。 申込 先 や 受取 場所 について は 以下 を ご覧 ください 。 [UNK] 電話 予約 による 住民 票 の 写し の 交付 ( 自治体 HP 内 関連 ページ の URL )
248,住民 票 の 受け取り の 窓口 は あり ます か ?,( 混雑 状況 等 の お知らせ システム が ある 場合 は 、 説明 を 記載 し て ください 。 ) 例 「( 住民 票 ・ 戸籍 担当 課 ) 窓口 の 混雑 状況 は こちら を ご 確認 ください 。 ( 自治体
249,住民 票 ・ 戸籍 の 窓口 の 混雑 状況 を 教え て ください,( 混雑 状況 等 の お知らせ システム が ある 場合 は 、 説明 を 記載 し て ください 。 ) 例 「( 住民 票 ・ 戸籍 担当 課 ) 窓口 の 混雑 状況 は こちら を ご 確認 ください 。 ( 自治体 HP 内 関連 ページ の URL )」
250,住民 票 ・ 戸籍 の 窓口 の 混雑 状況 を 教え て ください,( 混雑 状況 等 の お知らせ システム が ある 場合 は 、 説明 を 記載 し て ください 。 ) 例 「( 住民 票 ・ 戸籍 担当 課 ) 窓口 の 混雑 状況 は こちら を ご 確認 ください 。 ( 自治体 HP 内 関連 ページ の URL )」
251,住民 票 ・ 戸籍 の 窓口 の 混雑 状況 を 教え て ください,( 混雑 状況 等 の お知らせ システム が ある 場合 は 、 説明 を 記載 し て ください 。 ) 例 「( 住民 票 ・ 戸籍 担当 課 ) 窓口 の 混雑 状況 は こちら を ご 確認 ください 。 ( 自治体 HP 内 関連 ページ の URL )」
252,○ ○ 年度 の 住民 税 の 申告 について 教え て ください,○ ○ 年度 の 住民 税 の 申告 について は こちら を ご覧 ください 。 ( 自治体 HP 内 関連 ページ の URL )
253,住民 税 の 納税 証明 書 を 取り たい 。,住民 税 の 納税 証明 書 は 、 ( 申請 場所 ( 自治体 の 担当 課 、 支所 ・ 出張所 等 )) で 発行 し て い ます 。 申請 方法 等 、 詳しく は こちら を ご覧 ください 。 ( 自治体 HP 内 関連 ページ の URL )
254,住民 税 の 納税 証明 書 を 取り たい 。,住民 税 の 納税 証明 書 は 、 ( 申請 場所 ( 自治体 の 担当 課 、 支所 ・ 出張所 等 )) で 発行 し て い ます 。 申請 方法 等 、 詳しく は こちら を ご覧 ください 。 ( 自治体 HP 内 関連 ページ の URL )
255,保育 室 と は 何 です か ?,保育 室 と は 、 ● ● 県 の 定める 設置 基準 を 満たし た 、 産休 明け から 2 歳 まで の お子さん を 預かる 小規模 な 保育 施設 です 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL ) < いくら > < 延長 > 市立 保育園 の 延長 保育 の 保育 料 について は 、 こちら を ご 確認 ください 。 ( 自治体 HP 内 関連 ページ の URL ) 私立 保育園 の 延長 保育 の 保育 料 について は 、 保育園 に 直接 お 問い合わせ ください 。 < し おり > ( 該当 する もの が あれ ば 記載 し て ください 。 ) 例 「 保育 の しおり と は 各 保育園 で 作成 し 、 入園 時 等 に 配布 し て いる 園 の ルール 等 を 記載 し た もの です 。 通っ て いる 保育園 で 入手 でき ます ので 、 各 保育園 に お 問い合わせ ください 。 」
